id,charger_name,charger_id,address,fast_charger,slow_charger,total_charger
4055,농어촌공사 충북지역본부,충청,충청북도 청주시 서원구 분평동 1426,2,0,2
4056,모충두산한솔 아파트,충청,충청북도 청주시 서원구 모충동 473,1,1,2
4057,분평계룡리슈빌1단지,충청,충청북도 청주시 서원구 분평동 274,0,2,2
4058,분평계룡리슈빌2단지,충청,충청북도 청주시 서원구 분평동 262,0,2,2
4059,사창 대원칸타빌,충청,충청북도 청주시 서원구 사창동 예체로67번길 87,1,0,1
4060,산남부영사랑으로,충청,충청북도 청주시 서원구 산남동 1094,1,3,4
4061,산남푸르지오,충청,충청북도 청주시 서원구 산남동 679,1,3,4
4062,삼호 아파트,충청,충청북도 청주시 서원구 모충동 446-20,0,2,2
4063,성화다안채,충청,충청북도 청주시 서원구 성화동 1034,1,0,1
4064,이마트 청주점,충청,충청북도 청주시 서원구 미평동 123-1,1,0,1
4065,청주전력지사,충청,충청북도 청주시 서원구 남이면 척산리 50,0,1,1
4066,청주푸르지오캐슬 아파트1단지,충청,충청북도 청주시 서원구 사직동 931,2,1,3
4067,청주푸르지오캐슬 아파트4단지,충청,충청북도 청주시 서원구 사직동 937,1,3,4
4068,청주푸르지오캐슬2단지 아파트,충청,충청북도 청주시 서원구 사직동 927,1,2,3
4069,청주푸르지오캐슬3단지 아파트,충청,충청북도 청주시 서원구 사직동 928,1,2,3
4070,청주푸르지오캐슬5단지 아파트,충청,충청북도 청주시 서원구 사직동 934,1,3,4
4071,충북직할,충청,충청북도 청주시 서원구 성화동 829,0,10,10
4072,충북직할(공용),충청,충청북도 청주시 서원구 성화동 829,2,5,7
4073,충청북도청주의료원,충청,충청북도 청주시 서원구 사직동 554-6,3,0,3
4074,남광하우스토리A단지,충청,충청북도 청주시 청원구 사천동 683,1,2,3
4075,남광하우스토리B단지,충청,충청북도 청주시 청원구 사천동 684,1,2,3
4076,내수덕일한마음 아파트,충청,충청북도 청주시 청원구 내수읍 은곡리 301,1,1,2
4077,대원칸타빌2차아파트,충청,충청북도 청주시 청원구 주성동 1023,1,3,4
4078,동청주지사,충청,충청북도 청주시 청원구 우암동 343-1,2,2,4
4079,오창 노외주차장,충청,충청북도 청주시 청원구 오창읍 각리 641-15,1,0,1
4080,오창중앙하이츠빌 아파트,충청,충청북도 청주시 청원구 오창읍 각리 637-6,1,2,3
4081,우림필유1차아파트,충청,충청북도 청주시 청원구 오창읍 각리 638-1,1,1,2
4082,율량7단지선광로즈웰1차 아파트,충청,충청북도 청주시 청원구 율량동 2080,1,2,3
4083,율량대원칸타빌3차,충청,충청북도 청주시 청원구 주성동 337,1,3,4
4084,율량대원칸타빌4차 아파트,충청,충청북도 청주시 청원구 율량동 2246,1,0,1
4085,율량동아아파트,충청,충청북도 청주시 청원구 율량동 1569,0,2,2
4086,율량삼성 아파트,충청,충청북도 청주시 청원구 율량동 1184,0,3,3
4087,율량삼성아파트2차,충청,충청북도 청주시 청원구 율량동 1180,0,3,3
4088,율량선광로즈웰2차 아파트,충청,충청북도 청주시 청원구 주성동 336,1,2,3
4089,율량제일풍경채,충청,충청북도 청주시 청원구 율량동 2451,1,2,3
4090,율량현대산업개발 아파트,충청,충청북도 청주시 청원구 율량동 1206,1,2,3
4091,은곡천일 아파트,충청,충청북도 청주시 청원구 내수읍 은곡리 302,1,1,2
4092,주성동대원칸타빌1단지 아파트,충청,충청북도 청주시 청원구 주성동 335,1,3,4
4093,청원구청,충청,충청북도 청주시 청원구 우암동 354-23,2,0,2
4094,청원보건소,충청,충청북도 청주시 청원구 오창읍 각리 639-1,1,0,1
4095,청주공항,충청,충청북도 청주시 청원구 내수읍 입상리 79-9,2,0,2
4096,충북 테크노파크,충청,충청북도 청주시 청원구 오창읍 양청리 685-3,2,0,2
4097,(봉명)두진하트리움 아파트,충청,충청북도 청주시 흥덕구 봉명동 2758,0,2,2
4098,가경벽산아파트,충청,충청북도 청주시 흥덕구 가경동 762,0,3,3
4099,가경한라비발디 아파트,충청,충청북도 청주시 흥덕구 가경동 1761,1,2,3
4100,가경호반베르디움,충청,충청북도 청주시 흥덕구 가경동 1759,1,2,3
4101,강서2동 행정복지센터,충청,충청북도 청주시 흥덕구 송절동 838,1,0,1
4102,금호어울림 아파트,충청,충청북도 청주시 흥덕구 복대동 3366,1,1,2
4103,금호어울림2단지,충청,충청북도 청주시 흥덕구 복대동 3367,1,1,2
4104,두산위브지웰시티,충청,충청북도 청주시 흥덕구 복대동 3381,2,5,7
4105,리버파크자이아파트,충청,충청북도 청주시 흥덕구 옥산면 가락리 981,0,15,15
4106,봉명2송정동 행정복지센터,충청,충청북도 청주시 흥덕구 주현로 41번길 18,1,0,1
4107,봉명아이파크,충청,충청북도 청주시 흥덕구 봉명동 2752,1,2,3
4108,삼일원앙아파트,충청,충청북도 청주시 흥덕구 가경동 1514,0,1,1
4109,세원테마빌,충청,충청북도 청주시 흥덕구 복대동 2607,1,2,3
4110,오송역(KTX),충청,충청북도 청주시 흥덕구 오송읍 궁평리 368-1,0,2,2
4111,청원신성미소지움 아파트,충청,충청북도 청주시 흥덕구 강내면 탑연리 388,1,0,1
4112,청주가경대림아파트,충청,충청북도 청주시 흥덕구 가경동 764,0,1,1
4113,청주가경아이파크1단지,충청,충청북도 청주시 흥덕구 가경동 2220,0,5,5
4114,청주아름다운나날2차,충청,충청북도 청주시 흥덕구 복대동 3033,1,3,4
4115,충북 MBC,충청,충청북도 청주시 흥덕구 가경동 352-8,2,0,2
4116,충청북도보건환경연구원,충청,충청북도 청주시 흥덕구 오송읍 연제리 676,1,0,1
4117,하복대벽산 아파트,충청,충청북도 청주시 흥덕구 복대동 2606,0,2,2
4118,형석2차아파트,충청,충청북도 청주시 흥덕구 가경동 766,1,2,3
4119,(고속도로)춘천휴게소 부산방향,강원,강원도 춘천시 동내면 사암리 산 121-1,4,0,4
4120,(춘천거두)초록지붕아파트,강원,강원도 춘천시 동내면 거두리 936,0,5,5
4121,LH강원본부,강원,강원도 춘천시 효자동 692-10,2,0,2
4122,LH해온채아파트,강원,강원도 춘천시 동면 장학리 988,0,8,8
4123,강변코아루아파트,강원,강원도 춘천시 우두동 1082,1,0,1
4124,강원대학교,강원,강원도 춘천시 효자동 192-1,1,0,1
4125,강원도개발공사,강원,강원도 춘천시 석사동 322-1,1,0,1
4126,강원지방기상청 춘천기상대,강원,"강원도 춘천시 신북읍 장본1길 12 (산천리, 춘천기상대)",1,0,1
4127,강원직할,강원,강원도 춘천시 후평동 95,1,8,9
4128,강원혈액원,강원,강원도 춘천시 퇴계동 862-3,2,0,2
4129,공지천 공영주차장,강원,강원도 춘천시 근화동 785-10,1,0,1
4130,국립춘천숲체원,강원,강원도 춘천시 신북읍 발산리 산 32-1,2,0,2
4131,김유정문학마을,강원,강원도 춘천시 신동면 증리 868-1,1,0,1
4132,남산면사무소,강원,강원도 춘천시 남산면 창촌리 67-3,1,0,1
4133,농어촌공사 강원본부,강원,강원도 춘천시 우두동 765-5,1,0,1
4134,동내면사무소,강원,강원도 춘천시 동내면 신촌리 583-1,1,0,1
4135,동면행정복지센터,강원,강원도 춘천시 동면 지내리 209-15,2,0,2
4136,롯데캐슬 스카이클래스,강원,강원도 춘천시 온의동 590,1,3,4
4137,석사현대아파트,강원,강원도 춘천시 석사동 813,1,0,1
4138,소양강 공영주차장,강원,강원도 춘천시 근화동 786-44,1,0,1
4139,송곡대학교,강원,강원도 춘천시 남산면 창촌리 1,1,0,1
4140,신사우동사무소,강원,강원도 춘천시 사농동 99-7,1,0,1
4141,애니메이션박물관,강원,강원도 춘천시 서면 현암리 367-3,2,0,2
4142,의암빙상장,강원,강원도 춘천시 송암동 700-3,1,0,1
4143,이마트 춘천점,강원,강원도 춘천시 온의동 511,2,0,2
4144,춘천 동부시장,강원,강원도 춘천시 운교동 182-10,1,0,1
4145,춘천극장몸짓,강원,강원도 춘천시 효자동 531,1,0,1
4146,춘천바이오산업진흥원,강원,강원도 춘천시 후평동 198-53,2,0,2
4147,춘천사회혁신파크,강원,강원도 춘천시 효자동 303-14,1,0,1
4148,춘천서부시장,강원,강원도 춘천시 소양로2가 172-1,1,0,1
4149,한국전기공제조합 춘천지점,강원,강원도 춘천시 칠전동 598-5,1,0,1
4150,호반베르디움에코아파트,강원,강원도 춘천시 동내면 거두리 1138,0,3,3
4151,후평1동행정복지센터,강원,강원도 춘천시 후평동 713,1,0,1
4152,휴먼시아남춘천1단지,강원,강원도 춘천시 퇴계동 1097,1,2,3
4153,건국대학교 글로벌캠퍼스,충청,충청북도 충주시 단월동 322,2,0,2
4154,계룡리슈빌2차아파트,충청,충청북도 충주시 연수동 1763,1,2,3
4155,국민체육센터,충청,충청북도 충주시 호암동 569,1,0,1
4156,근로복지공단 충주지사,충청,충청북도 충주시 봉방동 21-38,1,0,1
4157,금릉주차장,충청,충청북도 충주시 금릉동 735,1,0,1
4158,노은면 행정복지센터,충청,충청북도 충주시 노은면 연하리 539-2,1,0,1
4159,대소원면 주민자치센터,충청,충청북도 충주시 대소원면 대소리 241,1,0,1
4160,성서동 공영주차장,충청,충청북도 충주시 성서동 453,1,0,1
4161,세영첼시빌 아파트,충청,충청북도 충주시 칠금동 628,1,0,1
4162,수안보 증원회관,충청,충청북도 충주시 수안보면 온천리 227-1,1,0,1
4163,수안보연수원,충청,충청북도 충주시 수안보면 조산공원길 64,1,0,1
4164,엄정면 행정복지센터,충청,충청북도 충주시 엄정면 용산리 465-4,1,0,1
4165,용산상가 공영주차장,충청,충청북도 충주시 용산동 60,1,0,1
4166,월악산 선착장,충청,충청북도 충주시 살미면 신당리 15,2,0,2
4167,유원2차아파트,충청,충청북도 충주시 연수동 421-7,0,1,1
4168,유원하나 아파트,충청,충청북도 충주시 연수동 418,1,1,2
4169,이마트 충주점,충청,충청북도 충주시 문화동 1024,1,0,1
4170,중앙탑면 행정복지센터,충청,충청북도 충주시 중앙탑면 탑평리 180-5,1,0,1
4171,중흥S클래스 아파트,충청,충청북도 충주시 교현동 1358,1,0,1
4172,지현동 사무소,충청,충청북도 충주시 지현동 507,1,0,1
4173,충주문화회관,충청,충청북도 충주시 성내동 215,2,0,2
4174,충주시 농수산물도매시장,충청,충청북도 충주시 목행동 426-4,1,0,1
4175,충주시청 민원주차장,충청,충청북도 충주시 금릉동 700,1,0,1
4176,충주시티자이아파트,충청,충청북도 충주시 중앙탑면 용전리 721,1,3,4
4177,충주실내체육관,충청,충청북도 충주시 교현동 500,1,0,1
4178,충주전력지사,충청,충청북도 충주시 금릉동 187-7,0,1,1
4179,충주종합스포츠타운,충청,충청북도 충주시 호암동 967,1,0,1
4180,충주지사,충청,충청북도 충주시 봉방동 82-1,2,3,5
4181,충주푸르지오아파트,충청,충청북도 충주시 봉방동 1046,0,5,5
4182,코오롱동신,충청,충청북도 충주시 칠금동 825,1,3,4
4183,탄금호국제조정경기장,충청,충청북도 충주시 중앙탑면 탑평리 137,1,0,1
4184,평생학습관,충청,충청북도 충주시 금릉동 183-1,1,0,1
4185,한라비발디아파트,충청,충청북도 충주시 목행동 886,0,1,1
4186,호수마을,충청,충청북도 충주시 문화동 2305,0,3,3
4187,호암리버빌아파트,충청,충청북도 충주시 호암동 221-23,1,1,2
4188,가산면 다부동 전적기념관,경상,경상북도 칠곡군 가산면 호국로 1486,2,0,2
4189,가산평생학습복지센터,경상,경상북도 칠곡군 가산면 천평리 127,1,0,1
4190,동명지 수변생태공원 생태체험학습관,경상,경상북도 칠곡군 동명면 구덕리 421-1,2,0,2
4191,북삼읍 사무소,경상,경상북도 칠곡군 북삼읍 인평리 365-1,1,0,1
4192,석적도서관,경상,경상북도 칠곡군 석적읍 남중리2길 25,1,0,1
4193,섬내공원 공영주차장,경상,경상북도 칠곡군 석적읍 중리 884-162,1,0,1
4194,송정자연휴양림,경상,경상북도 칠곡군 석적읍 반계3길 88,1,0,1
4195,왜관전통시장 공영주차장,경상,경상북도 칠곡군 왜관읍 왜관리 210-24,1,0,1
4196,월드피아,경상,경상북도 칠곡군 기산면 지산로 961,0,3,3
4197,지천면 사무소,경상,경상북도 칠곡군 지천면 신리 357-1,1,0,1
4198,칠곡 효성해링턴 플레이스1단지,경상,경상북도 칠곡군 석적읍 남율로9길 33,1,3,4
4199,칠곡경찰서,경상,경상북도 칠곡군 약목면 칠곡대로 1050,2,0,2
4200,칠곡군농업기술센터,경상,경상북도 칠곡군 약목면 동안리 617-28,2,0,2
4201,칠곡군종합운동장 주차장,경상,경상북도 칠곡군 왜관읍 석전리 883,2,0,2
4202,칠곡도서관 공용주차장,경상,경상북도 칠곡군 왜관읍 왜관리 1542,1,0,1
4203,칠곡왜관3주공아파트,경상,경상북도 칠곡군 왜관읍 평장7길 11,0,3,3
4204,칠곡전력지사,경상,경상북도 칠곡군 왜관읍 금산리 413,0,1,1
4205,칠곡지사,경상,경상북도 칠곡군 왜관읍 구상길 178,0,4,4
4206,칠곡지사(공용),경상,경상북도 칠곡군 왜관읍 구상길 178,2,2,4
4207,동점동소방학교,강원,강원도 태백시 동점동 산 2,1,0,1
4208,이마트 태백점,강원,강원도 태백시 화전동 113,1,0,1
4209,종합경기장,강원,강원도 태백시 문곡동 10-3,1,0,1
4210,철암동보건소,강원,강원도 태백시 철암동 349-18,1,0,1
4211,태백 하나로마트,강원,강원도 태백시 황지동 59-192,1,0,1
4212,태백국민체육센터,강원,강원도 태백시 황지동 244-52,1,0,1
4213,태백시보건소,강원,강원도 태백시 황지동 20-8,1,0,1
4214,태백지사,강원,강원도 태백시 황지동 201-22,1,0,1
4215,황연동행정복지센터,강원,강원도 태백시 황지동 274-735,1,0,1
4216,근흥면사무소,충청,충청남도 태안군 근흥면 용신리 453-2,1,0,1
4217,남문공용주차장II,충청,충청남도 태안군 태안읍 남문리 156-3,2,0,2
4218,만리포 보건진료소 부설주차장,충청,충청남도 태안군 소원면 모항리 1393,1,0,1
4219,진흥w-parkd 아파트,충청,충청남도 태안군 태안읍 남문리 90-10,1,2,3
4220,태안 서부전통시장,충청,충청남도 태안군 태안읍 남문리 156-3,1,0,1
4221,태안군청 부설주차장,충청,충청남도 태안군 태안읍 남문리 90,1,0,1
4222,태안보건의료원,충청,충청남도 태안군 태안읍 평천리 698-6,2,0,2
